Hotel ID,User ID,Price,Location,Timestamp,Rooms Rating,Service Rating,Value Rating,Cleanliness Rating,Sleep Rating,Location Rating,Overall Rating
151022,Papurrito,40,Punta Cana Dominican Republic,9685,3,5,5,5,5,3,5
151022,mirabouille,40,Punta Cana Dominican Republic,9686,4,5,5,5,5,4,5
151022,langostino,40,Punta Cana Dominican Republic,9687,1,1,1,1,1,1,1
151022,brosadam,40,Punta Cana Dominican Republic,9688,4,4,5,4,4,3,4
151022,ale65,40,Punta Cana Dominican Republic,9689,2,1,1,1,2,1,1
151022,Beauchatgris,40,Punta Cana Dominican Republic,9690,3,4,3,5,1,2,3
151022,rwrewrwerw,40,Punta Cana Dominican Republic,9691,3,3,2,3,1,1,1
151022,melanie27Outaouais,40,Punta Cana Dominican Republic,9692,4,4,4,4,5,4,5
151022,sissiVilleLorraine,40,Punta Cana Dominican Republic,9693,5,5,5,5,5,4,5
151022,tigrisGranby,40,Punta Cana Dominican Republic,9694,5,5,5,5,4,4,4
151022,Gia1982,40,Punta Cana Dominican Republic,9695,5,4,4,4,4,4,4
151022,Milly207,40,Punta Cana Dominican Republic,9696,4,3,3,2,3,2,3
151022,kusturica,40,Punta Cana Dominican Republic,9697,3,2,3,3,3,3,3
151022,mxoc,40,Punta Cana Dominican Republic,9698,3,4,2,4,2,1,2
151671,harbir77,227,Ponce Puerto Rico,9699,5,5,5,5,5,5,5
151671,Sibernewf,227,Ponce Puerto Rico,9700,3,3,2,4,5,3,3
151671,dolphingvp,227,Ponce Puerto Rico,9701,5,5,5,5,5,5,5
151671,kathymtiru,227,Ponce Puerto Rico,9702,3,5,5,5,5,5,5
151671,AdvicePro,227,Ponce Puerto Rico,9703,3,4,3,4,2,5,4
151671,roscoesquire,227,Ponce Puerto Rico,9704,5,5,4,5,5,5,5
151671,EmJay1956,227,Ponce Puerto Rico,9705,5,5,5,5,5,5,5
151671,LuvTravel007,227,Ponce Puerto Rico,9706,2,5,3,3,5,3,3
151671,johnson2589,227,Ponce Puerto Rico,9707,1,1,2,5,1,5,2
151671,DivingDuoATL,227,Ponce Puerto Rico,9708,4,5,3,5,4,5,4
151671,bazan111,227,Ponce Puerto Rico,9709,5,5,5,5,5,4,5
151671,TravelBeachBum,227,Ponce Puerto Rico,9710,4,4,5,4,4,4,4
151671,alr3q,227,Ponce Puerto Rico,9711,1,2,1,2,2,4,2
151671,asdfRi,227,Ponce Puerto Rico,9712,3,2,1,2,3,1,1
151671,Kelmya,227,Ponce Puerto Rico,9713,4,5,5,4,5,5,5
151671,Ledstewart,227,Ponce Puerto Rico,9714,3,3,3,3,3,2,4
151671,missesc,227,Ponce Puerto Rico,9715,5,5,5,5,5,5,5
151671,Digital824,227,Ponce Puerto Rico,9716,5,5,5,5,5,5,5
151671,ron2putt,227,Ponce Puerto Rico,9717,4,5,5,5,5,5,4
151671,100beachbums,227,Ponce Puerto Rico,9718,5,5,5,5,5,4,5
151671,MotherMayI,227,Ponce Puerto Rico,9719,5,5,5,5,5,5,5
151671,BarryAZ,227,Ponce Puerto Rico,9720,3,3,3,4,4,4,3
151671,TiaNFl,227,Ponce Puerto Rico,9721,2,1,1,2,2,4,1
151671,pieroghi,227,Ponce Puerto Rico,9722,5,5,5,5,5,5,5
151671,AKfrozen,227,Ponce Puerto Rico,9723,4,5,4,5,5,5,4
151671,sinister27,227,Ponce Puerto Rico,9724,5,5,4,5,3,5,4
151671,SunseekersMN,227,Ponce Puerto Rico,9725,5,5,5,5,4,4,5
151671,Donnercruz,227,Ponce Puerto Rico,9726,5,5,4,5,5,4,4
151671,nomar5955,227,Ponce Puerto Rico,9727,5,5,5,5,5,5,4
151671,SCUSEMAN,227,Ponce Puerto Rico,9728,5,5,4,5,5,4,4
151671,BigSlick6,227,Ponce Puerto Rico,9729,3,5,3,5,5,3,4
151671,kelleysezwoh,227,Ponce Puerto Rico,9730,1,3,2,1,3,2,1
151671,Johanb5161,227,Ponce Puerto Rico,9731,5,4,4,5,5,5,5
151671,sagar33,227,Ponce Puerto Rico,9732,4,4,3,4,3,3,3
151679,MinnesotaTravelBug4,189,San Juan Puerto Rico,9733,5,4,5,5,4,4,5
151679,WisconsinRN,189,San Juan Puerto Rico,9734,3,4,5,4,4,4,5
151679,tritonlab,189,San Juan Puerto Rico,9735,3,5,4,5,5,5,4
151679,phillygal2,189,San Juan Puerto Rico,9736,5,5,5,5,5,5,5
151679,ChristinaandBrian,189,San Juan Puerto Rico,9737,2,3,3,3,4,3,3
151679,laschus,189,San Juan Puerto Rico,9738,5,4,5,4,4,3,4
151679,everly1971,189,San Juan Puerto Rico,9739,3,1,4,3,1,1,1
151679,Flightmuffin,189,San Juan Puerto Rico,9740,3,3,2,3,3,3,2
151679,Travellifenow,189,San Juan Puerto Rico,9741,3,4,3,3,4,2,3
151679,MyaniqueD,189,San Juan Puerto Rico,9742,4,5,4,4,4,4,4
151679,PRvacationer,189,San Juan Puerto Rico,9743,4,5,4,5,5,4,4
151679,bsurfsd,189,San Juan Puerto Rico,9744,1,4,1,4,1,1,2
151679,eagle2435,189,San Juan Puerto Rico,9745,2,2,2,4,2,3,2
151679,FAAM,189,San Juan Puerto Rico,9746,4,5,4,5,5,3,4
151679,kmadski21,189,San Juan Puerto Rico,9747,1,1,1,2,1,1,1
151679,stephenmac,189,San Juan Puerto Rico,9748,4,5,5,5,5,4,5
151679,kiaprnllgaymn,189,San Juan Puerto Rico,9749,3,4,4,3,3,4,4
151679,BillandNives,189,San Juan Puerto Rico,9750,2,2,2,3,3,1,2
151679,HellertownTraveler,189,San Juan Puerto Rico,9751,4,4,3,4,4,1,4
151679,HLSTravelers,189,San Juan Puerto Rico,9752,4,4,5,4,4,3,4
151679,TedandLaura,189,San Juan Puerto Rico,9753,4,5,5,5,5,5,5
151679,goluboivagon,189,San Juan Puerto Rico,9754,1,4,2,3,4,3,2
151679,DurkVentura,189,San Juan Puerto Rico,9755,3,4,5,3,4,4,4
151679,MinnesotaIce,189,San Juan Puerto Rico,9756,5,5,5,5,5,5,5
151679,Jasubar,189,San Juan Puerto Rico,9757,4,4,5,4,4,4,4
151679,jmsny,189,San Juan Puerto Rico,9758,3,4,4,4,4,1,4
151679,TexasWebfeet,189,San Juan Puerto Rico,9759,4,5,5,5,5,5,5
151679,1SCREEN1NAME1,189,San Juan Puerto Rico,9760,5,5,5,5,5,3,5
151679,rootsie,189,San Juan Puerto Rico,9761,5,5,5,5,5,4,5
151713,DRIzz,272,Carolina Puerto Rico,9762,3,2,2,3,2,4,3
151713,orr333,272,Carolina Puerto Rico,9763,5,5,5,5,5,5,5
151713,luckysnp1,272,Carolina Puerto Rico,9764,3,5,3,4,5,4,4
151713,winksgal,272,Carolina Puerto Rico,9765,2,3,3,4,3,4,3
151713,3dawgnight,272,Carolina Puerto Rico,9766,4,5,5,4,5,3,4
151713,bigmomma100,272,Carolina Puerto Rico,9767,4,4,4,5,4,4,4
151713,momziekins,272,Carolina Puerto Rico,9768,5,5,5,5,5,3,5
151713,CaribbeanJacki,272,Carolina Puerto Rico,9769,5,5,5,5,5,5,5
151713,eWineTraveler,272,Carolina Puerto Rico,9770,3,3,3,3,2,2,3
151713,everfair,272,Carolina Puerto Rico,9771,4,2,3,4,2,4,2
151713,maryannePa,272,Carolina Puerto Rico,9772,5,5,4,5,4,4,4
151713,lgg1102,272,Carolina Puerto Rico,9773,3,4,4,4,4,4,3
151713,Boston1969,272,Carolina Puerto Rico,9774,4,4,4,4,4,3,4
151713,JavierDiaz4,272,Carolina Puerto Rico,9775,5,5,5,5,5,5,5
151713,Purpose73,272,Carolina Puerto Rico,9776,3,3,4,4,3,4,4
151713,AZJOHN1,272,Carolina Puerto Rico,9777,4,4,3,4,4,3,5
151713,Teejohn,272,Carolina Puerto Rico,9778,5,5,5,5,5,5,5
151713,nickyb07,272,Carolina Puerto Rico,9779,5,4,5,5,4,4,4
151713,kathybaits,272,Carolina Puerto Rico,9780,5,5,5,5,4,5,4
151713,paulandjoy,272,Carolina Puerto Rico,9781,5,5,5,5,5,4,5
151713,alexischristine,272,Carolina Puerto Rico,9782,4,4,4,4,5,5,4
151713,ccor22,272,Carolina Puerto Rico,9783,4,4,4,4,3,4,4
151713,papi1096,272,Carolina Puerto Rico,9784,4,3,2,2,2,4,2
151713,Divehpu,272,Carolina Puerto Rico,9785,5,5,4,5,5,5,5
151713,Martysue,272,Carolina Puerto Rico,9786,4,3,4,5,4,3,4
151713,blondzai,272,Carolina Puerto Rico,9787,4,4,4,5,5,5,4
151713,TravelZoomer,272,Carolina Puerto Rico,9788,3,4,4,5,5,5,3
151713,princesscel,272,Carolina Puerto Rico,9789,5,5,4,5,5,5,3
151713,jomia,272,Carolina Puerto Rico,9790,2,2,2,3,3,1,2
151713,cla3boys,272,Carolina Puerto Rico,9791,4,5,4,5,5,4,4
151713,teachertooPa,272,Carolina Puerto Rico,9792,5,5,5,5,5,5,4
151713,miar70,272,Carolina Puerto Rico,9793,4,5,4,4,4,4,5
151713,Steffie326,272,Carolina Puerto Rico,9794,4,4,4,4,5,5,4
151713,reneet39,272,Carolina Puerto Rico,9795,4,4,4,2,4,4,4
151713,nnjprman,272,Carolina Puerto Rico,9796,4,4,4,4,4,4,4
151713,mondains,272,Carolina Puerto Rico,9797,5,5,4,5,4,5,5
151713,AgentCayey,272,Carolina Puerto Rico,9798,5,5,4,5,5,4,4
151713,InRebuttal2u,272,Carolina Puerto Rico,9799,1,4,1,3,3,3,1
151713,TravelinGatorFans,272,Carolina Puerto Rico,9800,3,3,3,4,4,4,3
151713,HotwaterFrog,272,Carolina Puerto Rico,9801,5,5,5,5,5,5,5
151713,eapbr,272,Carolina Puerto Rico,9802,2,4,2,2,3,4,2
151713,tpfeeney,272,Carolina Puerto Rico,9803,4,4,5,4,4,4,5
151713,suntannednick,272,Carolina Puerto Rico,9804,5,5,5,5,5,5,5
151713,caymanfvr,272,Carolina Puerto Rico,9805,4,5,4,5,5,5,4
151713,iloveny5680,272,Carolina Puerto Rico,9806,5,5,5,5,2,5,5
151713,neuromax,272,Carolina Puerto Rico,9807,4,5,4,5,5,5,4
151713,FancyDay,272,Carolina Puerto Rico,9808,4,5,4,5,5,5,5
151713,AKinNC,272,Carolina Puerto Rico,9809,5,4,4,5,5,5,4
151713,NewYorkJohn,272,Carolina Puerto Rico,9810,3,1,2,2,3,5,2
151713,agentcooper11,272,Carolina Puerto Rico,9811,5,5,4,5,5,3,4
151713,mkmakin,272,Carolina Puerto Rico,9812,5,5,4,5,5,5,5
151713,NewYorkAndrea,272,Carolina Puerto Rico,9813,5,5,4,5,4,3,4
151713,Nikkirmo,272,Carolina Puerto Rico,9814,4,4,4,4,5,4,4
151713,gvldiva,272,Carolina Puerto Rico,9815,5,5,5,5,5,5,5
151713,KarRac,272,Carolina Puerto Rico,9816,5,5,5,5,5,5,5
151713,ILndGirl,272,Carolina Puerto Rico,9817,3,5,3,4,3,4,4
151713,SpecialK89,272,Carolina Puerto Rico,9818,4,4,4,5,3,3,4
151713,Flypinay19,272,Carolina Puerto Rico,9819,5,5,5,5,5,5,5
151713,maddog59,272,Carolina Puerto Rico,9820,5,5,5,5,5,5,5
151713,amazingrace214,272,Carolina Puerto Rico,9821,5,5,4,5,5,4,4
151713,LiamsMommy,272,Carolina Puerto Rico,9822,4,4,4,3,4,3,4
151713,sdflyer,272,Carolina Puerto Rico,9823,5,5,4,5,4,5,4
151713,Jerseyguy713,272,Carolina Puerto Rico,9824,5,5,5,5,5,4,5
151713,Yvey,272,Carolina Puerto Rico,9825,5,4,4,5,4,3,4
151713,tvker,272,Carolina Puerto Rico,9826,4,2,3,4,2,2,4
151713,Mona6,272,Carolina Puerto Rico,9827,4,4,2,3,4,4,2
151806,Tamita99,178,Carolina Puerto Rico,9828,5,5,5,5,5,5,4
151806,leitefamily,178,Carolina Puerto Rico,9829,3,5,5,5,5,5,5
151806,jblaze1,178,Carolina Puerto Rico,9830,2,4,4,2,4,4,2
151806,yessy,178,Carolina Puerto Rico,9831,2,3,2,3,3,1,3
151806,KO75,178,Carolina Puerto Rico,9832,3,5,5,5,5,5,5
151806,bandora,178,Carolina Puerto Rico,9833,4,5,5,5,5,4,4
151806,Nevr2ez,178,Carolina Puerto Rico,9834,4,5,4,4,5,2,4
151806,GlobetrotterBremen,178,Carolina Puerto Rico,9835,2,4,3,4,3,3,2
151815,CaptainRamius,111,Ponce Puerto Rico,9836,1,3,1,1,3,1,1
151815,dlareg85,111,Ponce Puerto Rico,9837,4,5,4,5,5,5,5
151815,Jeannie1717,111,Ponce Puerto Rico,9838,2,3,3,2,4,3,2
151815,tushkan,111,Ponce Puerto Rico,9839,1,2,1,1,2,3,2
151815,bagspackedagain,111,Ponce Puerto Rico,9840,4,5,4,4,5,5,4
151815,Wombatter,111,Ponce Puerto Rico,9841,4,5,4,4,5,5,4
151815,brookej79,111,Ponce Puerto Rico,9842,3,4,4,4,5,4,3
151815,BroncoBill,111,Ponce Puerto Rico,9843,3,5,5,4,5,4,4
151815,TravellerVera,111,Ponce Puerto Rico,9844,4,3,4,3,4,4,4
151815,JimboinATL,111,Ponce Puerto Rico,9845,4,5,4,5,5,3,4
151815,missvanity1999,111,Ponce Puerto Rico,9846,3,3,5,3,4,3,4
151815,trulla79,111,Ponce Puerto Rico,9847,4,3,3,4,3,4,3
151815,yippee1999,111,Ponce Puerto Rico,9848,2,3,3,2,3,3,3
151815,Coldupstate,111,Ponce Puerto Rico,9849,3,5,5,4,5,4,4
151815,MaryLana,111,Ponce Puerto Rico,9850,3,4,5,4,4,4,4
151815,cajanangel,111,Ponce Puerto Rico,9851,4,3,5,3,4,4,4
151823,lainieah,186,San Juan Puerto Rico,9852,1,1,1,1,1,1,1
151823,adianez2008,186,San Juan Puerto Rico,9853,2,5,3,3,5,4,3
151823,binky2008,186,San Juan Puerto Rico,9854,1,1,1,1,1,1,1
151823,dvsnats,186,San Juan Puerto Rico,9855,2,3,2,2,3,1,2
151823,raa9876,186,San Juan Puerto Rico,9856,1,1,1,2,1,1,1
151823,LLLLLLL50,186,San Juan Puerto Rico,9857,1,1,1,1,1,1,1
151823,pjoya,186,San Juan Puerto Rico,9858,2,3,2,3,1,1,1
151823,VGMSBR,186,San Juan Puerto Rico,9859,1,1,1,1,1,1,1
151823,Filmore,186,San Juan Puerto Rico,9860,5,5,5,5,5,5,5
151823,Damien7,186,San Juan Puerto Rico,9861,5,5,5,5,5,3,5
151823,goodkarma0221,186,San Juan Puerto Rico,9862,1,1,1,1,3,1,1
151823,djbruce,186,San Juan Puerto Rico,9863,2,5,3,3,5,5,3
151823,shuarjefe,186,San Juan Puerto Rico,9864,1,3,2,1,3,1,1
151823,Downeaster2,186,San Juan Puerto Rico,9865,1,2,1,1,2,1,1
151823,Pritchett54,186,San Juan Puerto Rico,9866,1,3,1,1,3,1,1
151823,dsingram,186,San Juan Puerto Rico,9867,2,2,2,2,2,1,1
151823,WingingItDelaware,186,San Juan Puerto Rico,9868,3,5,3,3,5,3,3
151823,Rioguy,186,San Juan Puerto Rico,9869,4,5,4,4,5,5,4
151823,svinson,186,San Juan Puerto Rico,9870,1,4,1,1,3,2,1
151823,CheapSoda,186,San Juan Puerto Rico,9871,1,1,1,1,2,2,1
151823,bornt0travel,186,San Juan Puerto Rico,9872,3,3,2,2,4,3,2
151823,ToniaBuffalo,186,San Juan Puerto Rico,9873,1,3,1,1,3,3,1
151823,Dendan,186,San Juan Puerto Rico,9874,1,1,2,1,4,2,2
151823,KazBilbao,186,San Juan Puerto Rico,9875,2,3,1,1,2,1,1
151823,bjrhomes,186,San Juan Puerto Rico,9876,2,2,1,2,1,1,2
151823,iseeyouRN,186,San Juan Puerto Rico,9877,1,3,2,1,4,2,2
151823,juani55,186,San Juan Puerto Rico,9878,2,5,2,2,5,5,2
151823,angie4411,186,San Juan Puerto Rico,9879,5,3,1,2,3,2,1
151827,vacationnazi,170,Culebra Puerto Rico,9880,2,1,2,2,1,3,2
151827,FrequentFlyer2007,170,Culebra Puerto Rico,9881,1,1,1,2,1,2,2
151827,NyQueens,170,Culebra Puerto Rico,9882,4,5,4,5,5,5,5
151832,RayPays,226,San Juan Puerto Rico,9883,4,5,4,4,5,4,4
151832,euronext,226,San Juan Puerto Rico,9884,2,4,1,4,4,3,2
151832,majoliemoi,226,San Juan Puerto Rico,9885,4,5,4,5,5,4,4
151832,metntex,226,San Juan Puerto Rico,9886,2,4,3,3,3,2,3
151832,Rohlin,226,San Juan Puerto Rico,9887,4,5,4,4,5,3,4
151832,eeskinner,226,San Juan Puerto Rico,9888,4,4,4,4,4,4,4
151832,BostonMASweeps,226,San Juan Puerto Rico,9889,4,4,5,4,4,4,4
151832,vista4u,226,San Juan Puerto Rico,9890,3,4,2,4,5,3,2
151832,vix814,226,San Juan Puerto Rico,9891,5,5,5,5,5,2,5
151832,TereshaMinnesota,226,San Juan Puerto Rico,9892,5,5,5,5,5,4,5
151832,ojdidit,226,San Juan Puerto Rico,9893,4,5,4,5,5,3,4
151832,Nyeoman,226,San Juan Puerto Rico,9894,4,5,5,4,4,1,5
151832,Jworosz,226,San Juan Puerto Rico,9895,4,5,4,5,5,2,4
151832,Moplayz,226,San Juan Puerto Rico,9896,3,2,2,4,2,2,2
151832,josdinan,226,San Juan Puerto Rico,9897,4,4,5,4,4,5,5
151832,Cinnam0n,226,San Juan Puerto Rico,9898,3,2,3,5,1,3,3
151832,RndyMuscl,226,San Juan Puerto Rico,9899,3,3,2,3,1,1,2
151832,crschin333,226,San Juan Puerto Rico,9900,5,5,5,5,5,5,5
151832,alexhot34,226,San Juan Puerto Rico,9901,4,5,5,5,5,3,4
151832,Adyan,226,San Juan Puerto Rico,9902,5,5,5,5,5,5,5
151941,Jim98122x,127,San Juan Puerto Rico,9903,4,4,4,4,4,5,4
151941,fjarens,127,San Juan Puerto Rico,9904,2,1,1,3,1,2,1
151941,vzero,127,San Juan Puerto Rico,9905,5,5,4,4,5,5,5
151941,IMURPO,127,San Juan Puerto Rico,9906,3,3,3,3,3,3,3
151941,Wyomingirl,127,San Juan Puerto Rico,9907,5,5,5,5,5,5,5
151941,wustceduj,127,San Juan Puerto Rico,9908,5,4,5,5,5,3,5
151941,clynn129,127,San Juan Puerto Rico,9909,4,3,3,4,3,4,3
151941,aklages,127,San Juan Puerto Rico,9910,2,4,2,4,4,3,2
151941,Jbauer1210,127,San Juan Puerto Rico,9911,5,5,4,5,5,4,5
151941,Ramjet1997,127,San Juan Puerto Rico,9912,4,4,3,4,4,4,3
151941,Joywrk,127,San Juan Puerto Rico,9913,3,4,3,4,4,4,4
151941,czojf,127,San Juan Puerto Rico,9914,1,1,2,2,1,2,1
151941,RockyBoston,127,San Juan Puerto Rico,9915,4,4,5,5,3,3,5
151941,DCChiq,127,San Juan Puerto Rico,9916,4,4,3,5,2,3,3
151941,Maxim,127,San Juan Puerto Rico,9917,3,3,3,4,3,4,3
151941,moelou,127,San Juan Puerto Rico,9918,4,4,4,4,4,5,4
151941,911TechWV,127,San Juan Puerto Rico,9919,1,4,2,4,4,4,1
151941,alan03,127,San Juan Puerto Rico,9920,4,4,4,4,5,4,4
151941,LeoShaman,127,San Juan Puerto Rico,9921,4,4,5,4,5,3,4
151941,jeffreyorbit,127,San Juan Puerto Rico,9922,4,3,4,4,3,3,4
151941,acee53,127,San Juan Puerto Rico,9923,5,5,4,5,5,5,4
151941,personxfer,127,San Juan Puerto Rico,9924,4,4,5,5,5,5,4
151941,crazymel98,127,San Juan Puerto Rico,9925,3,5,4,4,5,4,4
151941,InQueens26,127,San Juan Puerto Rico,9926,5,4,4,4,3,5,4
151941,Piescobar,127,San Juan Puerto Rico,9927,4,4,3,4,5,4,4
151941,Garwaii,127,San Juan Puerto Rico,9928,2,5,4,5,5,2,4
151941,Mimi01,127,San Juan Puerto Rico,9929,4,4,5,4,4,4,4
151941,Lolasaidee,127,San Juan Puerto Rico,9930,5,5,5,5,4,5,5
151941,AlisonBuffalo,127,San Juan Puerto Rico,9931,3,3,4,4,3,2,3
151941,MrsMWarwickshire,127,San Juan Puerto Rico,9932,4,4,5,4,3,3,4
151941,rbc2you,127,San Juan Puerto Rico,9933,5,4,4,5,5,4,4
151941,nomar5955,127,San Juan Puerto Rico,9934,5,5,5,5,4,5,5
151941,SithLord,127,San Juan Puerto Rico,9935,5,5,5,5,5,5,5
151941,JMfromSJ,127,San Juan Puerto Rico,9936,4,4,3,4,4,3,4
151941,Bonjour7,127,San Juan Puerto Rico,9937,3,4,3,3,3,5,3
151941,CamyMadrid,127,San Juan Puerto Rico,9938,3,4,4,4,5,3,4
151961,mrw947,152,San Juan Puerto Rico,9939,5,5,5,5,5,5,5
151961,BuckeyeTraveler68,152,San Juan Puerto Rico,9940,2,4,4,3,5,3,3
151961,pepesone,152,San Juan Puerto Rico,9941,3,5,5,5,5,4,4
151961,ewpeetz,152,San Juan Puerto Rico,9942,4,4,4,5,5,5,4
151961,happyintheislands,152,San Juan Puerto Rico,9943,5,5,5,5,5,5,5
151961,pkul85,152,San Juan Puerto Rico,9944,5,4,5,5,5,3,4
151961,LindsayD29,152,San Juan Puerto Rico,9945,2,4,4,3,5,5,4
151961,stareighty,152,San Juan Puerto Rico,9946,3,3,5,4,3,3,3
151961,micriollo,152,San Juan Puerto Rico,9947,4,4,4,4,4,3,4
151961,anfral,152,San Juan Puerto Rico,9948,1,1,1,2,1,1,1
151961,quasan,152,San Juan Puerto Rico,9949,4,4,5,4,5,4,4
151961,bonjonsc,152,San Juan Puerto Rico,9950,2,3,3,4,3,4,3
151961,AbuellaLinda,152,San Juan Puerto Rico,9951,2,3,2,2,3,3,2
151961,keypeds,152,San Juan Puerto Rico,9952,4,3,5,5,5,3,4
151961,kristumz,152,San Juan Puerto Rico,9953,4,5,5,5,5,4,4
151961,Sofia513,152,San Juan Puerto Rico,9954,5,5,4,5,5,5,5
151961,spandrelina,152,San Juan Puerto Rico,9955,1,2,2,1,2,1,2
151961,mkesty,152,San Juan Puerto Rico,9956,5,5,5,5,5,5,5
151961,rfchamptoo,152,San Juan Puerto Rico,9957,5,5,5,5,5,5,5
151961,EdieandErno,152,San Juan Puerto Rico,9958,5,5,5,5,5,5,5
151961,MargaretGranada,152,San Juan Puerto Rico,9959,4,5,5,5,5,5,4
151961,1allsop,152,San Juan Puerto Rico,9960,3,3,5,5,3,5,4
151961,funadventure,152,San Juan Puerto Rico,9961,1,1,4,2,1,1,1
151961,RyanCross,152,San Juan Puerto Rico,9962,4,4,5,5,5,3,5
151961,RDPWiltshireEngland,152,San Juan Puerto Rico,9963,5,5,5,5,5,4,4
151961,NoDoz,152,San Juan Puerto Rico,9964,1,2,1,3,1,1,1
151961,prkranger,152,San Juan Puerto Rico,9965,4,4,4,4,5,3,4
151961,VAWiski,152,San Juan Puerto Rico,9966,4,5,4,3,3,3,4
151961,LuizitoPike,152,San Juan Puerto Rico,9967,4,5,3,5,3,5,4
151961,OspreyDC,152,San Juan Puerto Rico,9968,3,5,3,3,4,4,3
151961,TerryEmu,152,San Juan Puerto Rico,9969,3,3,3,3,4,2,3
151961,jamesanthony,152,San Juan Puerto Rico,9970,5,5,5,5,5,5,5
151961,Wiiiiiii,152,San Juan Puerto Rico,9971,4,5,5,4,5,3,5
151961,inspire7656,152,San Juan Puerto Rico,9972,5,5,5,5,4,5,5
151961,ociene,152,San Juan Puerto Rico,9973,4,4,4,3,4,4,4
151961,mkchaffin,152,San Juan Puerto Rico,9974,3,2,2,3,1,1,2
151961,Msrcc55,152,San Juan Puerto Rico,9975,4,5,5,5,5,4,4
151961,klutzy,152,San Juan Puerto Rico,9976,1,2,1,1,2,1,1
151961,HelloKitty27,152,San Juan Puerto Rico,9977,1,1,1,1,1,1,1
151961,ksakmorris,152,San Juan Puerto Rico,9978,3,4,4,5,4,1,4
151961,XWAIT,152,San Juan Puerto Rico,9979,5,5,5,5,5,4,5
151961,pegasus101,152,San Juan Puerto Rico,9980,5,4,4,5,4,3,5
151961,yannazmom,152,San Juan Puerto Rico,9981,3,4,4,4,3,3,4
151961,frenchgirl1,152,San Juan Puerto Rico,9982,1,3,1,3,4,3,1
151961,toxdoc,152,San Juan Puerto Rico,9983,4,5,5,5,5,5,5
151961,sanyan,152,San Juan Puerto Rico,9984,3,4,3,4,3,3,4
151961,BeautifullyHuman,152,San Juan Puerto Rico,9985,4,5,5,5,5,5,4
151961,jorgusan,152,San Juan Puerto Rico,9986,5,5,5,5,5,5,5
151961,lexie54,152,San Juan Puerto Rico,9987,4,5,5,5,5,4,5
151961,Kortright,152,San Juan Puerto Rico,9988,5,5,5,5,5,5,5
151961,SpainsNumber1,152,San Juan Puerto Rico,9989,5,5,5,5,5,4,5
151961,MonicaPeru,152,San Juan Puerto Rico,9990,5,3,5,5,4,5,5
151961,Flyka,152,San Juan Puerto Rico,9991,1,3,3,3,3,3,2
152463,edleo13,430,Mexico City Central Mexico and Gulf Coast,9992,5,5,5,5,5,3,5
152463,ladybugx87,430,Mexico City Central Mexico and Gulf Coast,9993,5,5,5,5,3,5,5
152463,FredTravelVa,430,Mexico City Central Mexico and Gulf Coast,9994,5,5,5,5,5,5,5
152463,larfincouple,430,Mexico City Central Mexico and Gulf Coast,9995,4,5,3,4,5,4,4
152463,escholte,430,Mexico City Central Mexico and Gulf Coast,9996,3,5,4,5,5,5,4
152463,ChadRoyW,430,Mexico City Central Mexico and Gulf Coast,9997,5,5,5,5,5,5,5
152463,SoloenPrimera,430,Mexico City Central Mexico and Gulf Coast,9998,5,5,5,5,5,5,5
152463,mjpalm,430,Mexico City Central Mexico and Gulf Coast,9999,4,4,4,4,4,4,4
152463,ScottDC,430,Mexico City Central Mexico and Gulf Coast,10000,5,5,5,5,5,5,5
152463,Billyphx,430,Mexico City Central Mexico and Gulf Coast,10001,5,5,5,5,5,5,5
152463,Texian,430,Mexico City Central Mexico and Gulf Coast,10002,5,5,5,5,5,4,5
152463,CANADIANTEXPLORERS,430,Mexico City Central Mexico and Gulf Coast,10003,5,5,4,5,5,4,5
152463,crazytravel50,430,Mexico City Central Mexico and Gulf Coast,10004,5,5,5,5,5,5,5
152463,kalbrooklyn,430,Mexico City Central Mexico and Gulf Coast,10005,5,5,5,5,4,4,5
152463,PoblanoJ,430,Mexico City Central Mexico and Gulf Coast,10006,5,5,4,5,4,5,5
152463,mali2007,430,Mexico City Central Mexico and Gulf Coast,10007,5,5,5,5,5,5,5
152463,tom228,430,Mexico City Central Mexico and Gulf Coast,10008,5,5,4,5,5,4,5
152463,samaggarwal,430,Mexico City Central Mexico and Gulf Coast,10009,5,5,5,5,5,5,5
152463,kertrip,430,Mexico City Central Mexico and Gulf Coast,10010,5,5,4,5,5,5,5
152463,CAM66,430,Mexico City Central Mexico and Gulf Coast,10011,5,5,4,5,5,4,5
152463,FernandezMonterrey,430,Mexico City Central Mexico and Gulf Coast,10012,5,5,5,5,5,2,5
152463,goof87,430,Mexico City Central Mexico and Gulf Coast,10013,5,5,4,5,4,4,5
152463,cest243,430,Mexico City Central Mexico and Gulf Coast,10014,4,5,3,5,5,3,3
152463,gck0708,430,Mexico City Central Mexico and Gulf Coast,10015,5,5,5,5,5,5,5
152463,migobeachnow,430,Mexico City Central Mexico and Gulf Coast,10016,5,5,4,5,5,4,4
152463,vinavina,430,Mexico City Central Mexico and Gulf Coast,10017,4,4,3,5,5,5,4
152463,charal95,430,Mexico City Central Mexico and Gulf Coast,10018,4,5,5,5,5,4,5
152467,dominiquedefrance,136,Mexico City Central Mexico and Gulf Coast,10019,3,1,1,2,1,1,1
152467,gilead,136,Mexico City Central Mexico and Gulf Coast,10020,3,5,5,4,5,4,5
152467,meco,136,Mexico City Central Mexico and Gulf Coast,10021,3,4,3,4,3,4,4
